Time,Temperature,Well,Data,Row,Column,Read,Plate,Clock Time,Reader,Experiment,Name,Type,[DNA] (nM),[PEG4K 40%] (%),[RNAse Inhib] (U/mL),[PMix] (mg/mL),[Ribosome] (uM),Rxn Volume (uL),[Magnesium acetate] (mM),[Creatine phosphate] (mM),[Potassium glutamate] (mM),[HEPES] (mM),[PPK] (uM),[PolyP] (mM),[ATP] (mM),[GTP] (mM),[CTP] (mM),[UTP] (mM),[TCEP] (mM),[Folinic acid] (mM),[Spermidine] (mM),[Amino acid mix] (mM),[tRNA] (ug/uL),IsNEB,Product,HasMgAR953,Date,Gain,Read Type,Read_new,data_normalized
0 days 05:35:23,37.1,H13,4746,H,13,GFP-M-Gext,1,2026-03-09 18:06:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0004994228428256623
0 days 05:40:23,37.0,H13,4723,H,13,GFP-M-Gext,1,2026-03-09 18:11:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0004970025467057738
0 days 05:45:23,37.0,H13,4688,H,13,GFP-M-Gext,1,2026-03-09 18:16:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0004933194873929002
0 days 05:50:23,37.0,H13,4726,H,13,GFP-M-Gext,1,2026-03-09 18:21:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0004973182375040201
0 days 05:55:23,37.0,H13,4757,H,13,GFP-M-Gext,1,2026-03-09 18:26:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0005005803757525654
0 days 06:00:23,37.1,H13,4726,H,13,GFP-M-Gext,1,2026-03-09 18:31:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0004973182375040201
0 days 00:00:23,28.9,H14,323,H,14,GFP-M-Gext,1,2026-03-09 12:31:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,3.398937594451936e-05
0 days 00:05:23,34.5,H14,295,H,14,GFP-M-Gext,1,2026-03-09 12:36:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,3.104292849422047e-05
0 days 00:10:23,37.0,H14,293,H,14,GFP-M-Gext,1,2026-03-09 12:41:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,3.0832467962056264e-05
0 days 00:15:23,37.0,H14,351,H,14,GFP-M-Gext,1,2026-03-09 12:46:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,3.6935823394818255e-05
0 days 00:20:23,37.0,H14,496,H,14,GFP-M-Gext,1,2026-03-09 12:51:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,5.219421197672323e-05
0 days 00:25:23,37.0,H14,905,H,14,GFP-M-Gext,1,2026-03-09 12:56:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,9.523339080430347e-05
0 days 00:30:23,37.0,H14,1417,H,14,GFP-M-Gext,1,2026-03-09 13:01:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00014911128703834036
0 days 00:35:23,37.0,H14,1735,H,14,GFP-M-Gext,1,2026-03-09 13:06:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0001825745116524492
0 days 00:40:23,37.0,H14,2190,H,14,GFP-M-Gext,1,2026-03-09 13:11:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0002304542827198062
0 days 00:45:23,37.1,H14,2600,H,14,GFP-M-Gext,1,2026-03-09 13:16:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00027359869181346855
0 days 00:50:23,37.0,H14,3065,H,14,GFP-M-Gext,1,2026-03-09 13:21:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0003225307655416466
0 days 00:55:23,37.0,H14,3601,H,14,GFP-M-Gext,1,2026-03-09 13:26:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00037893418816165394
0 days 01:00:23,37.0,H14,4077,H,14,GFP-M-Gext,1,2026-03-09 13:31:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0004290237948167351
0 days 01:05:23,37.0,H14,4630,H,14,GFP-M-Gext,1,2026-03-09 13:36:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00048721613196013824
0 days 01:10:23,37.0,H14,4999,H,14,GFP-M-Gext,1,2026-03-09 13:41:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0005260461001444344
0 days 01:15:23,37.1,H14,5580,H,14,GFP-M-Gext,1,2026-03-09 13:46:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0005871848847381363
0 days 01:20:23,37.0,H14,6094,H,14,GFP-M-Gext,1,2026-03-09 13:51:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0006412732415043374
0 days 01:25:23,37.0,H14,6299,H,14,GFP-M-Gext,1,2026-03-09 13:56:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0006628454460511686
0 days 01:30:23,37.0,H14,6523,H,14,GFP-M-Gext,1,2026-03-09 14:01:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0006864170256535597
0 days 01:35:23,37.0,H14,6830,H,14,GFP-M-Gext,1,2026-03-09 14:06:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007187227173407654
0 days 01:40:23,37.0,H14,7196,H,14,GFP-M-Gext,1,2026-03-09 14:11:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007572369947268152
0 days 01:45:23,37.0,H14,7139,H,14,GFP-M-Gext,1,2026-03-09 14:16:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007512388695601354
0 days 01:50:23,37.0,H14,7330,H,14,GFP-M-Gext,1,2026-03-09 14:21:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007713378503818171
0 days 01:55:23,37.1,H14,7329,H,14,GFP-M-Gext,1,2026-03-09 14:26:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.000771232620115735
0 days 02:00:23,37.0,H14,7381,H,14,GFP-M-Gext,1,2026-03-09 14:31:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007767045939520044
0 days 02:05:23,37.0,H14,7421,H,14,GFP-M-Gext,1,2026-03-09 14:36:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007809138045952884
0 days 02:10:23,37.1,H14,7391,H,14,GFP-M-Gext,1,2026-03-09 14:41:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007777568966128254
0 days 02:15:23,37.1,H14,7489,H,14,GFP-M-Gext,1,2026-03-09 14:46:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007880694626888716
0 days 02:20:23,37.0,H14,7459,H,14,GFP-M-Gext,1,2026-03-09 14:51:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007849125547064084
0 days 02:25:23,37.0,H14,7483,H,14,GFP-M-Gext,1,2026-03-09 14:56:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007874380810923789
0 days 02:30:23,37.0,H14,7576,H,14,GFP-M-Gext,1,2026-03-09 15:01:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007972244958380146
0 days 02:35:23,37.0,H14,7481,H,14,GFP-M-Gext,1,2026-03-09 15:06:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007872276205602147
0 days 02:40:23,37.0,H14,7514,H,14,GFP-M-Gext,1,2026-03-09 15:11:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007907002193409241
0 days 02:45:23,37.0,H14,7427,H,14,GFP-M-Gext,1,2026-03-09 15:16:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007815451861917811
0 days 02:50:23,37.0,H14,7438,H,14,GFP-M-Gext,1,2026-03-09 15:21:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007827027191186842
0 days 02:55:23,37.0,H14,7457,H,14,GFP-M-Gext,1,2026-03-09 15:26:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007847020941742442
0 days 03:00:23,36.9,H14,7529,H,14,GFP-M-Gext,1,2026-03-09 15:31:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007922786733321556
0 days 03:05:23,37.0,H14,7389,H,14,GFP-M-Gext,1,2026-03-09 15:36:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007775464360806612
0 days 03:10:23,37.0,H14,7449,H,14,GFP-M-Gext,1,2026-03-09 15:41:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007838602520455874
0 days 03:15:23,37.0,H14,7444,H,14,GFP-M-Gext,1,2026-03-09 15:46:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007833341007151769
0 days 03:20:23,37.0,H14,7559,H,14,GFP-M-Gext,1,2026-03-09 15:51:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007954355813146188
0 days 03:25:23,37.0,H14,7466,H,14,GFP-M-Gext,1,2026-03-09 15:56:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007856491665689831
0 days 03:30:23,37.0,H14,7606,H,14,GFP-M-Gext,1,2026-03-09 16:01:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0008003814038204776
0 days 03:35:23,37.0,H14,7627,H,14,GFP-M-Gext,1,2026-03-09 16:06:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0008025912394082018
0 days 03:40:23,37.1,H14,7425,H,14,GFP-M-Gext,1,2026-03-09 16:11:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007813347256596169
0 days 03:45:23,37.0,H14,7544,H,14,GFP-M-Gext,1,2026-03-09 16:16:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007938571273233872
0 days 03:50:23,37.0,H14,7373,H,14,GFP-M-Gext,1,2026-03-09 16:21:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007758627518233475
0 days 03:55:23,37.0,H14,7491,H,14,GFP-M-Gext,1,2026-03-09 16:26:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007882799232210358
0 days 04:00:23,37.0,H14,7364,H,14,GFP-M-Gext,1,2026-03-09 16:31:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007749156794286086
0 days 04:05:23,37.1,H14,7558,H,14,GFP-M-Gext,1,2026-03-09 16:36:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007953303510485366
0 days 04:10:23,37.1,H14,7569,H,14,GFP-M-Gext,1,2026-03-09 16:41:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007964878839754397
0 days 04:15:23,37.0,H14,7528,H,14,GFP-M-Gext,1,2026-03-09 16:46:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007921734430660736
0 days 04:20:23,37.0,H14,7534,H,14,GFP-M-Gext,1,2026-03-09 16:51:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007928048246625661
0 days 04:25:23,37.0,H14,7555,H,14,GFP-M-Gext,1,2026-03-09 16:56:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007950146602502903
0 days 04:30:23,37.1,H14,7585,H,14,GFP-M-Gext,1,2026-03-09 17:01:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007981715682327535
0 days 04:35:23,37.0,H14,7475,H,14,GFP-M-Gext,1,2026-03-09 17:06:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.000786596238963722
0 days 04:40:23,37.0,H14,7572,H,14,GFP-M-Gext,1,2026-03-09 17:11:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007968035747736861
0 days 04:45:23,37.0,H14,7565,H,14,GFP-M-Gext,1,2026-03-09 17:16:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007960669629111113
0 days 04:50:23,37.1,H14,7552,H,14,GFP-M-Gext,1,2026-03-09 17:21:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007946989694520441
0 days 04:55:23,37.1,H14,7683,H,14,GFP-M-Gext,1,2026-03-09 17:26:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0008084841343087996
0 days 05:00:23,37.1,H14,7554,H,14,GFP-M-Gext,1,2026-03-09 17:31:39,Cytation5,20260309-round1,10,Sample,1.049452172,0.0,2000.000003,1.975896497,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0007949094299842082
