experiment_id,Plate,Well,Read,Reader,Temperature,Experiment,Name,Type,Ribosome ID,SMS ID,tRNA ID,DNA ID,SMS Vol (uL),Water vol (uL),HasCP,Gain,Read Type,Read_new,[HEPES] (mM),[ATP] (mM),[GTP] (mM),[CTP] (mM),[UTP] (mM),[tRNA] (ug/uL),[TCEP] (mM),[Folinic acid] (mM),[Spermidine] (mM),[Amino acid mix] (mM),[DNA] (ng/uL),DNA MW (MDa),Product,[PEG4K 40%] (%),[RNAse Inhib stock] (U/mL),[RNAse Inhib] (U/mL),Date,PMix ID,[PMix stock] (mg/mL),[Ribosome stock] (uM),[tRNA stock] (ug/uL),[DNA stock] (ng/uL),PMix Vol (uL),[PMix] (mg/mL),Ribosome Vol (uL),[Ribosome] (uM),tRNA Vol (uL),DNA Vol (uL),RNase Inhib Vol (uL),Rxn Volume (uL),IsNEB,[Magnesium acetate] (mM),[Creatine phosphate] (mM),[PPK] (uM),[PolyP] (mM),[DNA] (nM),[Potassium glutamate] (mM),sigmoid_steady_state (ng/uL),sigmoid_rate (1/h),sigmoid_time_offset (h),drift_rate (ng/uL/h),drift_rate_time_offset (h),success,HEPES ID,Potassium glutamate ID,Magnesium acetate ID,ATP ID,GTP ID,CTP ID,UTP ID,Creatine phosphate ID,TCEP ID,Folinic acid ID,Spermidine ID,Amino acid mix ID
PMix-MFG-128-PURE-Activity-QC_B6,3,B6,GFP-M-Gext,Cytation5,25.2,PMix-MFG-128-PURE-Activity-QC,PMix AR-931 Control,Reaction Control,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-931,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,83.6033233336305,3.3627904839858185,0.9215061684383157,0.0008799263034852859,4.1572889703308125,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_B6,3,B6,GFP-M-Gext,Cytation5,31.8,PMix-MFG-128-PURE-Activity-QC,PMix AR-931 Control,Reaction Control,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-931,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,83.6033233336305,3.3627904839858185,0.9215061684383157,0.0008799263034852859,4.1572889703308125,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_B6,3,B6,GFP-M-Gext,Cytation5,36.5,PMix-MFG-128-PURE-Activity-QC,PMix AR-931 Control,Reaction Control,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-931,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,83.6033233336305,3.3627904839858185,0.9215061684383157,0.0008799263034852859,4.1572889703308125,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_B6,3,B6,GFP-M-Gext,Cytation5,37.0,PMix-MFG-128-PURE-Activity-QC,PMix AR-931 Control,Reaction Control,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-931,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,83.6033233336305,3.3627904839858185,0.9215061684383157,0.0008799263034852859,4.1572889703308125,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_B6,3,B6,GFP-M-Gext,Cytation5,37.1,PMix-MFG-128-PURE-Activity-QC,PMix AR-931 Control,Reaction Control,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-931,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,83.6033233336305,3.3627904839858185,0.9215061684383157,0.0008799263034852859,4.1572889703308125,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_B8,3,B8,GFP-M-Gext,Cytation5,25.2,PMix-MFG-128-PURE-Activity-QC,Positive Control,Positive Control,,NEB Sol A,,AR-931,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,NEB Sol B,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,107.95977471823657,2.3658808970153538,1.1911131281100664,0.0014823802058250527,4.06743428997341,True,,,,,,,,,,,,
PMix-MFG-128-PURE-Activity-QC_B8,3,B8,GFP-M-Gext,Cytation5,31.8,PMix-MFG-128-PURE-Activity-QC,Positive Control,Positive Control,,NEB Sol A,,AR-931,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,NEB Sol B,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,107.95977471823657,2.3658808970153538,1.1911131281100664,0.0014823802058250527,4.06743428997341,True,,,,,,,,,,,,
PMix-MFG-128-PURE-Activity-QC_B8,3,B8,GFP-M-Gext,Cytation5,36.5,PMix-MFG-128-PURE-Activity-QC,Positive Control,Positive Control,,NEB Sol A,,AR-931,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,NEB Sol B,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,107.95977471823657,2.3658808970153538,1.1911131281100664,0.0014823802058250527,4.06743428997341,True,,,,,,,,,,,,
PMix-MFG-128-PURE-Activity-QC_B8,3,B8,GFP-M-Gext,Cytation5,37.0,PMix-MFG-128-PURE-Activity-QC,Positive Control,Positive Control,,NEB Sol A,,AR-931,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,NEB Sol B,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,107.95977471823657,2.3658808970153538,1.1911131281100664,0.0014823802058250527,4.06743428997341,True,,,,,,,,,,,,
PMix-MFG-128-PURE-Activity-QC_B8,3,B8,GFP-M-Gext,Cytation5,37.1,PMix-MFG-128-PURE-Activity-QC,Positive Control,Positive Control,,NEB Sol A,,AR-931,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,NEB Sol B,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,107.95977471823657,2.3658808970153538,1.1911131281100664,0.0014823802058250527,4.06743428997341,True,,,,,,,,,,,,
PMix-MFG-128-PURE-Activity-QC_B10,3,B10,GFP-M-Gext,Cytation5,25.2,PMix-MFG-128-PURE-Activity-QC,Negative Control,Negative Control,,NEB Sol A,,AR-931,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,NEB Sol B,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,0.05862254993859336,1.1111098989280639,1.842497430576014,-1.7979996563360525e-06,3.9334168199964306,False,,,,,,,,,,,,
PMix-MFG-128-PURE-Activity-QC_B10,3,B10,GFP-M-Gext,Cytation5,31.8,PMix-MFG-128-PURE-Activity-QC,Negative Control,Negative Control,,NEB Sol A,,AR-931,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,NEB Sol B,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,0.05862254993859336,1.1111098989280639,1.842497430576014,-1.7979996563360525e-06,3.9334168199964306,False,,,,,,,,,,,,
PMix-MFG-128-PURE-Activity-QC_B10,3,B10,GFP-M-Gext,Cytation5,36.5,PMix-MFG-128-PURE-Activity-QC,Negative Control,Negative Control,,NEB Sol A,,AR-931,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,NEB Sol B,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,0.05862254993859336,1.1111098989280639,1.842497430576014,-1.7979996563360525e-06,3.9334168199964306,False,,,,,,,,,,,,
PMix-MFG-128-PURE-Activity-QC_B10,3,B10,GFP-M-Gext,Cytation5,37.0,PMix-MFG-128-PURE-Activity-QC,Negative Control,Negative Control,,NEB Sol A,,AR-931,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,NEB Sol B,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,0.05862254993859336,1.1111098989280639,1.842497430576014,-1.7979996563360525e-06,3.9334168199964306,False,,,,,,,,,,,,
PMix-MFG-128-PURE-Activity-QC_B10,3,B10,GFP-M-Gext,Cytation5,37.1,PMix-MFG-128-PURE-Activity-QC,Negative Control,Negative Control,,NEB Sol A,,AR-931,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,NEB Sol B,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,0.05862254993859336,1.1111098989280639,1.842497430576014,-1.7979996563360525e-06,3.9334168199964306,False,,,,,,,,,,,,
PMix-MFG-128-PURE-Activity-QC_D2,3,D2,GFP-M-Gext,Cytation5,25.2,PMix-MFG-128-PURE-Activity-QC,PMix AR-949 QC,Sample,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-949,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,103.88794674844313,3.6664023033293636,0.8747305683579468,0.0009922482318405594,4.186387015158059,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_D2,3,D2,GFP-M-Gext,Cytation5,31.8,PMix-MFG-128-PURE-Activity-QC,PMix AR-949 QC,Sample,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-949,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,103.88794674844313,3.6664023033293636,0.8747305683579468,0.0009922482318405594,4.186387015158059,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_D2,3,D2,GFP-M-Gext,Cytation5,36.5,PMix-MFG-128-PURE-Activity-QC,PMix AR-949 QC,Sample,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-949,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,103.88794674844313,3.6664023033293636,0.8747305683579468,0.0009922482318405594,4.186387015158059,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_D2,3,D2,GFP-M-Gext,Cytation5,37.0,PMix-MFG-128-PURE-Activity-QC,PMix AR-949 QC,Sample,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-949,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,103.88794674844313,3.6664023033293636,0.8747305683579468,0.0009922482318405594,4.186387015158059,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_D2,3,D2,GFP-M-Gext,Cytation5,37.1,PMix-MFG-128-PURE-Activity-QC,PMix AR-949 QC,Sample,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-949,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,103.88794674844313,3.6664023033293636,0.8747305683579468,0.0009922482318405594,4.186387015158059,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_D4,3,D4,GFP-M-Gext,Cytation5,25.2,PMix-MFG-128-PURE-Activity-QC,PMix AR-950 QC,Sample,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-950,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,52.05594921811059,4.5891337572005595,0.731947538868379,0.00012078154507940794,4.243763839902101,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_D4,3,D4,GFP-M-Gext,Cytation5,31.8,PMix-MFG-128-PURE-Activity-QC,PMix AR-950 QC,Sample,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-950,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,52.05594921811059,4.5891337572005595,0.731947538868379,0.00012078154507940794,4.243763839902101,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_D4,3,D4,GFP-M-Gext,Cytation5,36.5,PMix-MFG-128-PURE-Activity-QC,PMix AR-950 QC,Sample,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-950,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,52.05594921811059,4.5891337572005595,0.731947538868379,0.00012078154507940794,4.243763839902101,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_D4,3,D4,GFP-M-Gext,Cytation5,37.0,PMix-MFG-128-PURE-Activity-QC,PMix AR-950 QC,Sample,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-950,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,52.05594921811059,4.5891337572005595,0.731947538868379,0.00012078154507940794,4.243763839902101,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_D4,3,D4,GFP-M-Gext,Cytation5,37.1,PMix-MFG-128-PURE-Activity-QC,PMix AR-950 QC,Sample,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-950,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,52.05594921811059,4.5891337572005595,0.731947538868379,0.00012078154507940794,4.243763839902101,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_D6,3,D6,GFP-M-Gext,Cytation5,25.2,PMix-MFG-128-PURE-Activity-QC,PMix AR-931 Control,Reaction Control,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-931,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,92.68581690689795,3.465624912153705,0.9098156138590714,0.0009847860588524239,4.167466389722161,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_D6,3,D6,GFP-M-Gext,Cytation5,31.8,PMix-MFG-128-PURE-Activity-QC,PMix AR-931 Control,Reaction Control,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-931,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,92.68581690689795,3.465624912153705,0.9098156138590714,0.0009847860588524239,4.167466389722161,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_D6,3,D6,GFP-M-Gext,Cytation5,36.5,PMix-MFG-128-PURE-Activity-QC,PMix AR-931 Control,Reaction Control,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-931,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,92.68581690689795,3.465624912153705,0.9098156138590714,0.0009847860588524239,4.167466389722161,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_D6,3,D6,GFP-M-Gext,Cytation5,37.0,PMix-MFG-128-PURE-Activity-QC,PMix AR-931 Control,Reaction Control,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-931,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,92.68581690689795,3.465624912153705,0.9098156138590714,0.0009847860588524239,4.167466389722161,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_D6,3,D6,GFP-M-Gext,Cytation5,37.1,PMix-MFG-128-PURE-Activity-QC,PMix AR-931 Control,Reaction Control,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-931,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,92.68581690689795,3.465624912153705,0.9098156138590714,0.0009847860588524239,4.167466389722161,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_D8,3,D8,GFP-M-Gext,Cytation5,25.2,PMix-MFG-128-PURE-Activity-QC,Positive Control,Positive Control,,NEB Sol A,,AR-931,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,NEB Sol B,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,106.90696506611867,2.390386662896084,1.175823773301664,0.001480747549106926,4.06564176989458,True,,,,,,,,,,,,
PMix-MFG-128-PURE-Activity-QC_D8,3,D8,GFP-M-Gext,Cytation5,31.8,PMix-MFG-128-PURE-Activity-QC,Positive Control,Positive Control,,NEB Sol A,,AR-931,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,NEB Sol B,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,106.90696506611867,2.390386662896084,1.175823773301664,0.001480747549106926,4.06564176989458,True,,,,,,,,,,,,
PMix-MFG-128-PURE-Activity-QC_D8,3,D8,GFP-M-Gext,Cytation5,36.5,PMix-MFG-128-PURE-Activity-QC,Positive Control,Positive Control,,NEB Sol A,,AR-931,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,NEB Sol B,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,106.90696506611867,2.390386662896084,1.175823773301664,0.001480747549106926,4.06564176989458,True,,,,,,,,,,,,
PMix-MFG-128-PURE-Activity-QC_D8,3,D8,GFP-M-Gext,Cytation5,37.0,PMix-MFG-128-PURE-Activity-QC,Positive Control,Positive Control,,NEB Sol A,,AR-931,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,NEB Sol B,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,106.90696506611867,2.390386662896084,1.175823773301664,0.001480747549106926,4.06564176989458,True,,,,,,,,,,,,
PMix-MFG-128-PURE-Activity-QC_D8,3,D8,GFP-M-Gext,Cytation5,37.1,PMix-MFG-128-PURE-Activity-QC,Positive Control,Positive Control,,NEB Sol A,,AR-931,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,NEB Sol B,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,106.90696506611867,2.390386662896084,1.175823773301664,0.001480747549106926,4.06564176989458,True,,,,,,,,,,,,
PMix-MFG-128-PURE-Activity-QC_F2,3,F2,GFP-M-Gext,Cytation5,25.2,PMix-MFG-128-PURE-Activity-QC,PMix AR-949 QC,Sample,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-949,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,99.94940873387858,3.4535693911195917,0.8894159772256566,0.001223418700537042,4.166782794896643,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_F2,3,F2,GFP-M-Gext,Cytation5,31.8,PMix-MFG-128-PURE-Activity-QC,PMix AR-949 QC,Sample,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-949,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,99.94940873387858,3.4535693911195917,0.8894159772256566,0.001223418700537042,4.166782794896643,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
PMix-MFG-128-PURE-Activity-QC_F2,3,F2,GFP-M-Gext,Cytation5,36.5,PMix-MFG-128-PURE-Activity-QC,PMix AR-949 QC,Sample,AR-904,AR-895,AR-901,AR-889,3.0,2.0,,ext,M,GFP-M-Gext,50,2,2,1,1,3.5,1,0.02,2,0.3,5.9,1.84,deGFP,0,40000,2000,2026-01-27,AR-949,15.0,10.0,35.0,118.0,1.2,1.8,1.8,1.8,1.0,0.5,0.5,10.0,0.0,8.0,20.0,0.0,0.0,3.206521739,100.0,99.94940873387858,3.4535693911195917,0.8894159772256566,0.001223418700537042,4.166782794896643,True,AR-148,AR-857,AR-146,AR-728,AR-728,AR-728,AR-728,AR-702,,AR-161,AR-159,AR-684
