,Time,Well,Data,Row,Column,Read,Plate,Clock Time,Sample #,Name
5014,0 days 07:00:00,L3,99440,L,3,mScarlet,Plate 1,2025-10-28 00:10:09,11,T7hyb7
5015,0 days 07:05:00,L3,99655,L,3,mScarlet,Plate 1,2025-10-28 00:15:09,11,T7hyb7
5016,0 days 07:10:00,L3,100212,L,3,mScarlet,Plate 1,2025-10-28 00:20:09,11,T7hyb7
5017,0 days 07:15:00,L3,101074,L,3,mScarlet,Plate 1,2025-10-28 00:25:09,11,T7hyb7
5018,0 days 07:20:00,L3,101021,L,3,mScarlet,Plate 1,2025-10-28 00:30:09,11,T7hyb7
5019,0 days 07:25:00,L3,101688,L,3,mScarlet,Plate 1,2025-10-28 00:35:09,11,T7hyb7
5020,0 days 07:30:00,L3,102371,L,3,mScarlet,Plate 1,2025-10-28 00:40:09,11,T7hyb7
5021,0 days 07:35:00,L3,102275,L,3,mScarlet,Plate 1,2025-10-28 00:45:09,11,T7hyb7
5022,0 days 07:40:00,L3,102549,L,3,mScarlet,Plate 1,2025-10-28 00:50:09,11,T7hyb7
5023,0 days 07:45:00,L3,103204,L,3,mScarlet,Plate 1,2025-10-28 00:55:09,11,T7hyb7
5024,0 days 07:50:00,L3,103604,L,3,mScarlet,Plate 1,2025-10-28 01:00:09,11,T7hyb7
5025,0 days 07:55:00,L3,103947,L,3,mScarlet,Plate 1,2025-10-28 01:05:09,11,T7hyb7
5026,0 days 08:00:00,L3,103991,L,3,mScarlet,Plate 1,2025-10-28 01:10:09,11,T7hyb7
5027,0 days 08:05:00,L3,104011,L,3,mScarlet,Plate 1,2025-10-28 01:15:09,11,T7hyb7
5028,0 days 08:10:00,L3,104553,L,3,mScarlet,Plate 1,2025-10-28 01:20:09,11,T7hyb7
5029,0 days 08:15:00,L3,104549,L,3,mScarlet,Plate 1,2025-10-28 01:25:09,11,T7hyb7
5030,0 days 08:20:00,L3,105561,L,3,mScarlet,Plate 1,2025-10-28 01:30:09,11,T7hyb7
5031,0 days 08:25:00,L3,104863,L,3,mScarlet,Plate 1,2025-10-28 01:35:09,11,T7hyb7
5032,0 days 08:30:00,L3,104996,L,3,mScarlet,Plate 1,2025-10-28 01:40:09,11,T7hyb7
5033,0 days 08:35:00,L3,105115,L,3,mScarlet,Plate 1,2025-10-28 01:45:09,11,T7hyb7
5034,0 days 08:40:00,L3,104871,L,3,mScarlet,Plate 1,2025-10-28 01:50:09,11,T7hyb7
5035,0 days 08:45:00,L3,105931,L,3,mScarlet,Plate 1,2025-10-28 01:55:09,11,T7hyb7
5036,0 days 08:50:00,L3,106009,L,3,mScarlet,Plate 1,2025-10-28 02:00:09,11,T7hyb7
5037,0 days 08:55:00,L3,106011,L,3,mScarlet,Plate 1,2025-10-28 02:05:09,11,T7hyb7
5038,0 days 09:00:00,L3,106513,L,3,mScarlet,Plate 1,2025-10-28 02:10:09,11,T7hyb7
5039,0 days 09:05:00,L3,106366,L,3,mScarlet,Plate 1,2025-10-28 02:15:09,11,T7hyb7
5040,0 days 09:10:00,L3,106257,L,3,mScarlet,Plate 1,2025-10-28 02:20:09,11,T7hyb7
5041,0 days 09:15:00,L3,106618,L,3,mScarlet,Plate 1,2025-10-28 02:25:09,11,T7hyb7
5042,0 days 09:20:00,L3,107083,L,3,mScarlet,Plate 1,2025-10-28 02:30:09,11,T7hyb7
5043,0 days 09:25:00,L3,106747,L,3,mScarlet,Plate 1,2025-10-28 02:35:09,11,T7hyb7
5044,0 days 09:30:00,L3,106923,L,3,mScarlet,Plate 1,2025-10-28 02:40:09,11,T7hyb7
5045,0 days 09:35:00,L3,107047,L,3,mScarlet,Plate 1,2025-10-28 02:45:09,11,T7hyb7
5046,0 days 09:40:00,L3,107089,L,3,mScarlet,Plate 1,2025-10-28 02:50:09,11,T7hyb7
5047,0 days 09:45:00,L3,107362,L,3,mScarlet,Plate 1,2025-10-28 02:55:09,11,T7hyb7
5048,0 days 09:50:00,L3,107190,L,3,mScarlet,Plate 1,2025-10-28 03:00:09,11,T7hyb7
5049,0 days 09:55:00,L3,108094,L,3,mScarlet,Plate 1,2025-10-28 03:05:09,11,T7hyb7
5050,0 days 10:00:00,L3,107159,L,3,mScarlet,Plate 1,2025-10-28 03:10:09,11,T7hyb7
5051,0 days 10:05:00,L3,108058,L,3,mScarlet,Plate 1,2025-10-28 03:15:09,11,T7hyb7
5052,0 days 10:10:00,L3,107524,L,3,mScarlet,Plate 1,2025-10-28 03:20:09,11,T7hyb7
5053,0 days 10:15:00,L3,108067,L,3,mScarlet,Plate 1,2025-10-28 03:25:09,11,T7hyb7
5054,0 days 10:20:00,L3,108375,L,3,mScarlet,Plate 1,2025-10-28 03:30:09,11,T7hyb7
5055,0 days 10:25:00,L3,108000,L,3,mScarlet,Plate 1,2025-10-28 03:35:09,11,T7hyb7
5056,0 days 10:30:00,L3,107998,L,3,mScarlet,Plate 1,2025-10-28 03:40:09,11,T7hyb7
5057,0 days 10:35:00,L3,108229,L,3,mScarlet,Plate 1,2025-10-28 03:45:09,11,T7hyb7
5058,0 days 10:40:00,L3,108640,L,3,mScarlet,Plate 1,2025-10-28 03:50:09,11,T7hyb7
5059,0 days 10:45:00,L3,108035,L,3,mScarlet,Plate 1,2025-10-28 03:55:09,11,T7hyb7
5060,0 days 10:50:00,L3,108712,L,3,mScarlet,Plate 1,2025-10-28 04:00:09,11,T7hyb7
5061,0 days 10:55:00,L3,108411,L,3,mScarlet,Plate 1,2025-10-28 04:05:09,11,T7hyb7
5062,0 days 11:00:00,L3,108340,L,3,mScarlet,Plate 1,2025-10-28 04:10:09,11,T7hyb7
5063,0 days 11:05:00,L3,108223,L,3,mScarlet,Plate 1,2025-10-28 04:15:09,11,T7hyb7
5064,0 days 11:10:00,L3,108198,L,3,mScarlet,Plate 1,2025-10-28 04:20:09,11,T7hyb7
5065,0 days 11:15:00,L3,108328,L,3,mScarlet,Plate 1,2025-10-28 04:25:09,11,T7hyb7
5066,0 days 11:20:00,L3,108032,L,3,mScarlet,Plate 1,2025-10-28 04:30:09,11,T7hyb7
5067,0 days 11:25:00,L3,108619,L,3,mScarlet,Plate 1,2025-10-28 04:35:09,11,T7hyb7
5068,0 days 11:30:00,L3,108973,L,3,mScarlet,Plate 1,2025-10-28 04:40:09,11,T7hyb7
5069,0 days 11:35:00,L3,108633,L,3,mScarlet,Plate 1,2025-10-28 04:45:09,11,T7hyb7
5070,0 days 11:40:00,L3,108747,L,3,mScarlet,Plate 1,2025-10-28 04:50:09,11,T7hyb7
5071,0 days 11:45:00,L3,108202,L,3,mScarlet,Plate 1,2025-10-28 04:55:09,11,T7hyb7
5072,0 days 11:50:00,L3,108812,L,3,mScarlet,Plate 1,2025-10-28 05:00:09,11,T7hyb7
5073,0 days 11:55:00,L3,108495,L,3,mScarlet,Plate 1,2025-10-28 05:05:09,11,T7hyb7
5074,0 days 12:00:00,L3,109062,L,3,mScarlet,Plate 1,2025-10-28 05:10:09,11,T7hyb7
5075,0 days 00:00:00,L5,49,L,5,mScarlet,Plate 1,2025-10-27 17:10:09,12,T7hyb8
5076,0 days 00:05:00,L5,39,L,5,mScarlet,Plate 1,2025-10-27 17:15:09,12,T7hyb8
5077,0 days 00:10:00,L5,40,L,5,mScarlet,Plate 1,2025-10-27 17:20:09,12,T7hyb8
5078,0 days 00:15:00,L5,47,L,5,mScarlet,Plate 1,2025-10-27 17:25:09,12,T7hyb8
5079,0 days 00:20:00,L5,50,L,5,mScarlet,Plate 1,2025-10-27 17:30:09,12,T7hyb8
5080,0 days 00:25:00,L5,62,L,5,mScarlet,Plate 1,2025-10-27 17:35:09,12,T7hyb8
5081,0 days 00:30:00,L5,76,L,5,mScarlet,Plate 1,2025-10-27 17:40:09,12,T7hyb8
5082,0 days 00:35:00,L5,124,L,5,mScarlet,Plate 1,2025-10-27 17:45:09,12,T7hyb8
5083,0 days 00:40:00,L5,228,L,5,mScarlet,Plate 1,2025-10-27 17:50:09,12,T7hyb8
5084,0 days 00:45:00,L5,341,L,5,mScarlet,Plate 1,2025-10-27 17:55:09,12,T7hyb8
5085,0 days 00:50:00,L5,527,L,5,mScarlet,Plate 1,2025-10-27 18:00:09,12,T7hyb8
5086,0 days 00:55:00,L5,813,L,5,mScarlet,Plate 1,2025-10-27 18:05:09,12,T7hyb8
5087,0 days 01:00:00,L5,1209,L,5,mScarlet,Plate 1,2025-10-27 18:10:09,12,T7hyb8
5088,0 days 01:05:00,L5,1647,L,5,mScarlet,Plate 1,2025-10-27 18:15:09,12,T7hyb8
5089,0 days 01:10:00,L5,2202,L,5,mScarlet,Plate 1,2025-10-27 18:20:09,12,T7hyb8
5090,0 days 01:15:00,L5,2918,L,5,mScarlet,Plate 1,2025-10-27 18:25:09,12,T7hyb8
5091,0 days 01:20:00,L5,3681,L,5,mScarlet,Plate 1,2025-10-27 18:30:09,12,T7hyb8
5092,0 days 01:25:00,L5,4609,L,5,mScarlet,Plate 1,2025-10-27 18:35:09,12,T7hyb8
5093,0 days 01:30:00,L5,5744,L,5,mScarlet,Plate 1,2025-10-27 18:40:09,12,T7hyb8
5094,0 days 01:35:00,L5,6812,L,5,mScarlet,Plate 1,2025-10-27 18:45:09,12,T7hyb8
5095,0 days 01:40:00,L5,8237,L,5,mScarlet,Plate 1,2025-10-27 18:50:09,12,T7hyb8
5096,0 days 01:45:00,L5,9587,L,5,mScarlet,Plate 1,2025-10-27 18:55:09,12,T7hyb8
5097,0 days 01:50:00,L5,11040,L,5,mScarlet,Plate 1,2025-10-27 19:00:09,12,T7hyb8
5098,0 days 01:55:00,L5,12938,L,5,mScarlet,Plate 1,2025-10-27 19:05:09,12,T7hyb8
5099,0 days 02:00:00,L5,14577,L,5,mScarlet,Plate 1,2025-10-27 19:10:09,12,T7hyb8
5100,0 days 02:05:00,L5,16648,L,5,mScarlet,Plate 1,2025-10-27 19:15:09,12,T7hyb8
5101,0 days 02:10:00,L5,18064,L,5,mScarlet,Plate 1,2025-10-27 19:20:09,12,T7hyb8
5102,0 days 02:15:00,L5,20141,L,5,mScarlet,Plate 1,2025-10-27 19:25:09,12,T7hyb8
5103,0 days 02:20:00,L5,22259,L,5,mScarlet,Plate 1,2025-10-27 19:30:09,12,T7hyb8
5104,0 days 02:25:00,L5,24593,L,5,mScarlet,Plate 1,2025-10-27 19:35:09,12,T7hyb8
5105,0 days 02:30:00,L5,26507,L,5,mScarlet,Plate 1,2025-10-27 19:40:09,12,T7hyb8
5106,0 days 02:35:00,L5,28795,L,5,mScarlet,Plate 1,2025-10-27 19:45:09,12,T7hyb8
5107,0 days 02:40:00,L5,31338,L,5,mScarlet,Plate 1,2025-10-27 19:50:09,12,T7hyb8
5108,0 days 02:45:00,L5,33559,L,5,mScarlet,Plate 1,2025-10-27 19:55:09,12,T7hyb8
5109,0 days 02:50:00,L5,35885,L,5,mScarlet,Plate 1,2025-10-27 20:00:09,12,T7hyb8
5110,0 days 02:55:00,L5,38426,L,5,mScarlet,Plate 1,2025-10-27 20:05:09,12,T7hyb8
5111,0 days 03:00:00,L5,40529,L,5,mScarlet,Plate 1,2025-10-27 20:10:09,12,T7hyb8
5112,0 days 03:05:00,L5,43402,L,5,mScarlet,Plate 1,2025-10-27 20:15:09,12,T7hyb8
5113,0 days 03:10:00,L5,45787,L,5,mScarlet,Plate 1,2025-10-27 20:20:09,12,T7hyb8
5114,0 days 03:15:00,L5,48030,L,5,mScarlet,Plate 1,2025-10-27 20:25:09,12,T7hyb8
5115,0 days 03:20:00,L5,50691,L,5,mScarlet,Plate 1,2025-10-27 20:30:09,12,T7hyb8
5116,0 days 03:25:00,L5,53048,L,5,mScarlet,Plate 1,2025-10-27 20:35:09,12,T7hyb8
5117,0 days 03:30:00,L5,55286,L,5,mScarlet,Plate 1,2025-10-27 20:40:09,12,T7hyb8
5118,0 days 03:35:00,L5,58228,L,5,mScarlet,Plate 1,2025-10-27 20:45:09,12,T7hyb8
5119,0 days 03:40:00,L5,60308,L,5,mScarlet,Plate 1,2025-10-27 20:50:09,12,T7hyb8
5120,0 days 03:45:00,L5,62446,L,5,mScarlet,Plate 1,2025-10-27 20:55:09,12,T7hyb8
5121,0 days 03:50:00,L5,64924,L,5,mScarlet,Plate 1,2025-10-27 21:00:09,12,T7hyb8
5122,0 days 03:55:00,L5,67318,L,5,mScarlet,Plate 1,2025-10-27 21:05:09,12,T7hyb8
5123,0 days 04:00:00,L5,69394,L,5,mScarlet,Plate 1,2025-10-27 21:10:09,12,T7hyb8
5124,0 days 04:05:00,L5,71464,L,5,mScarlet,Plate 1,2025-10-27 21:15:09,12,T7hyb8
5125,0 days 04:10:00,L5,73632,L,5,mScarlet,Plate 1,2025-10-27 21:20:09,12,T7hyb8
5126,0 days 04:15:00,L5,75443,L,5,mScarlet,Plate 1,2025-10-27 21:25:09,12,T7hyb8
5127,0 days 04:20:00,L5,77135,L,5,mScarlet,Plate 1,2025-10-27 21:30:09,12,T7hyb8
5128,0 days 04:25:00,L5,79575,L,5,mScarlet,Plate 1,2025-10-27 21:35:09,12,T7hyb8
5129,0 days 04:30:00,L5,81363,L,5,mScarlet,Plate 1,2025-10-27 21:40:09,12,T7hyb8
5130,0 days 04:35:00,L5,82712,L,5,mScarlet,Plate 1,2025-10-27 21:45:09,12,T7hyb8
5131,0 days 04:40:00,L5,84540,L,5,mScarlet,Plate 1,2025-10-27 21:50:09,12,T7hyb8
5132,0 days 04:45:00,L5,86784,L,5,mScarlet,Plate 1,2025-10-27 21:55:09,12,T7hyb8
5133,0 days 04:50:00,L5,87914,L,5,mScarlet,Plate 1,2025-10-27 22:00:09,12,T7hyb8
5134,0 days 04:55:00,L5,89301,L,5,mScarlet,Plate 1,2025-10-27 22:05:09,12,T7hyb8
5135,0 days 05:00:00,L5,90928,L,5,mScarlet,Plate 1,2025-10-27 22:10:09,12,T7hyb8
5136,0 days 05:05:00,L5,92248,L,5,mScarlet,Plate 1,2025-10-27 22:15:09,12,T7hyb8
5137,0 days 05:10:00,L5,93680,L,5,mScarlet,Plate 1,2025-10-27 22:20:09,12,T7hyb8
5138,0 days 05:15:00,L5,95038,L,5,mScarlet,Plate 1,2025-10-27 22:25:09,12,T7hyb8
5139,0 days 05:20:00,L5,96378,L,5,mScarlet,Plate 1,2025-10-27 22:30:09,12,T7hyb8
5140,0 days 05:25:00,L5,96955,L,5,mScarlet,Plate 1,2025-10-27 22:35:09,12,T7hyb8
5141,0 days 05:30:00,L5,98849,L,5,mScarlet,Plate 1,2025-10-27 22:40:09,12,T7hyb8
5142,0 days 05:35:00,L5,99699,L,5,mScarlet,Plate 1,2025-10-27 22:45:09,12,T7hyb8
5143,0 days 05:40:00,L5,100387,L,5,mScarlet,Plate 1,2025-10-27 22:50:09,12,T7hyb8
5144,0 days 05:45:00,L5,101767,L,5,mScarlet,Plate 1,2025-10-27 22:55:09,12,T7hyb8
5145,0 days 05:50:00,L5,102902,L,5,mScarlet,Plate 1,2025-10-27 23:00:09,12,T7hyb8
5146,0 days 05:55:00,L5,103968,L,5,mScarlet,Plate 1,2025-10-27 23:05:09,12,T7hyb8
5147,0 days 06:00:00,L5,106034,L,5,mScarlet,Plate 1,2025-10-27 23:10:09,12,T7hyb8
5148,0 days 06:05:00,L5,106160,L,5,mScarlet,Plate 1,2025-10-27 23:15:09,12,T7hyb8
5149,0 days 06:10:00,L5,107396,L,5,mScarlet,Plate 1,2025-10-27 23:20:09,12,T7hyb8
5150,0 days 06:15:00,L5,107747,L,5,mScarlet,Plate 1,2025-10-27 23:25:09,12,T7hyb8
5151,0 days 06:20:00,L5,109019,L,5,mScarlet,Plate 1,2025-10-27 23:30:09,12,T7hyb8
5152,0 days 06:25:00,L5,109718,L,5,mScarlet,Plate 1,2025-10-27 23:35:09,12,T7hyb8
5153,0 days 06:30:00,L5,110476,L,5,mScarlet,Plate 1,2025-10-27 23:40:09,12,T7hyb8
5154,0 days 06:35:00,L5,111046,L,5,mScarlet,Plate 1,2025-10-27 23:45:09,12,T7hyb8
5155,0 days 06:40:00,L5,111106,L,5,mScarlet,Plate 1,2025-10-27 23:50:09,12,T7hyb8
5156,0 days 06:45:00,L5,112404,L,5,mScarlet,Plate 1,2025-10-27 23:55:09,12,T7hyb8
5157,0 days 06:50:00,L5,113132,L,5,mScarlet,Plate 1,2025-10-28 00:00:09,12,T7hyb8
5158,0 days 06:55:00,L5,113783,L,5,mScarlet,Plate 1,2025-10-28 00:05:09,12,T7hyb8
5159,0 days 07:00:00,L5,114034,L,5,mScarlet,Plate 1,2025-10-28 00:10:09,12,T7hyb8
5160,0 days 07:05:00,L5,114507,L,5,mScarlet,Plate 1,2025-10-28 00:15:09,12,T7hyb8
5161,0 days 07:10:00,L5,115465,L,5,mScarlet,Plate 1,2025-10-28 00:20:09,12,T7hyb8
5162,0 days 07:15:00,L5,115819,L,5,mScarlet,Plate 1,2025-10-28 00:25:09,12,T7hyb8
5163,0 days 07:20:00,L5,115739,L,5,mScarlet,Plate 1,2025-10-28 00:30:09,12,T7hyb8
5164,0 days 07:25:00,L5,117387,L,5,mScarlet,Plate 1,2025-10-28 00:35:09,12,T7hyb8
5165,0 days 07:30:00,L5,117321,L,5,mScarlet,Plate 1,2025-10-28 00:40:09,12,T7hyb8
5166,0 days 07:35:00,L5,117455,L,5,mScarlet,Plate 1,2025-10-28 00:45:09,12,T7hyb8
5167,0 days 07:40:00,L5,117902,L,5,mScarlet,Plate 1,2025-10-28 00:50:09,12,T7hyb8
5168,0 days 07:45:00,L5,118161,L,5,mScarlet,Plate 1,2025-10-28 00:55:09,12,T7hyb8
5169,0 days 07:50:00,L5,118828,L,5,mScarlet,Plate 1,2025-10-28 01:00:09,12,T7hyb8
5170,0 days 07:55:00,L5,119033,L,5,mScarlet,Plate 1,2025-10-28 01:05:09,12,T7hyb8
5171,0 days 08:00:00,L5,119438,L,5,mScarlet,Plate 1,2025-10-28 01:10:09,12,T7hyb8
5172,0 days 08:05:00,L5,119736,L,5,mScarlet,Plate 1,2025-10-28 01:15:09,12,T7hyb8
5173,0 days 08:10:00,L5,120062,L,5,mScarlet,Plate 1,2025-10-28 01:20:09,12,T7hyb8
5174,0 days 08:15:00,L5,120339,L,5,mScarlet,Plate 1,2025-10-28 01:25:09,12,T7hyb8
5175,0 days 08:20:00,L5,120610,L,5,mScarlet,Plate 1,2025-10-28 01:30:09,12,T7hyb8
5176,0 days 08:25:00,L5,120506,L,5,mScarlet,Plate 1,2025-10-28 01:35:09,12,T7hyb8
5177,0 days 08:30:00,L5,120636,L,5,mScarlet,Plate 1,2025-10-28 01:40:09,12,T7hyb8
5178,0 days 08:35:00,L5,120986,L,5,mScarlet,Plate 1,2025-10-28 01:45:09,12,T7hyb8
5179,0 days 08:40:00,L5,121283,L,5,mScarlet,Plate 1,2025-10-28 01:50:09,12,T7hyb8
5180,0 days 08:45:00,L5,121552,L,5,mScarlet,Plate 1,2025-10-28 01:55:09,12,T7hyb8
5181,0 days 08:50:00,L5,121744,L,5,mScarlet,Plate 1,2025-10-28 02:00:09,12,T7hyb8
5182,0 days 08:55:00,L5,121391,L,5,mScarlet,Plate 1,2025-10-28 02:05:09,12,T7hyb8
5183,0 days 09:00:00,L5,121937,L,5,mScarlet,Plate 1,2025-10-28 02:10:09,12,T7hyb8
5184,0 days 09:05:00,L5,122467,L,5,mScarlet,Plate 1,2025-10-28 02:15:09,12,T7hyb8
5185,0 days 09:10:00,L5,123031,L,5,mScarlet,Plate 1,2025-10-28 02:20:09,12,T7hyb8
5186,0 days 09:15:00,L5,122502,L,5,mScarlet,Plate 1,2025-10-28 02:25:09,12,T7hyb8
5187,0 days 09:20:00,L5,122567,L,5,mScarlet,Plate 1,2025-10-28 02:30:09,12,T7hyb8
5188,0 days 09:25:00,L5,123586,L,5,mScarlet,Plate 1,2025-10-28 02:35:09,12,T7hyb8
5189,0 days 09:30:00,L5,123228,L,5,mScarlet,Plate 1,2025-10-28 02:40:09,12,T7hyb8
5190,0 days 09:35:00,L5,123827,L,5,mScarlet,Plate 1,2025-10-28 02:45:09,12,T7hyb8
5191,0 days 09:40:00,L5,123603,L,5,mScarlet,Plate 1,2025-10-28 02:50:09,12,T7hyb8
5192,0 days 09:45:00,L5,123845,L,5,mScarlet,Plate 1,2025-10-28 02:55:09,12,T7hyb8
5193,0 days 09:50:00,L5,123878,L,5,mScarlet,Plate 1,2025-10-28 03:00:09,12,T7hyb8
5194,0 days 09:55:00,L5,124215,L,5,mScarlet,Plate 1,2025-10-28 03:05:09,12,T7hyb8
5195,0 days 10:00:00,L5,124466,L,5,mScarlet,Plate 1,2025-10-28 03:10:09,12,T7hyb8
5196,0 days 10:05:00,L5,123635,L,5,mScarlet,Plate 1,2025-10-28 03:15:09,12,T7hyb8
5197,0 days 10:10:00,L5,124296,L,5,mScarlet,Plate 1,2025-10-28 03:20:09,12,T7hyb8
5198,0 days 10:15:00,L5,124401,L,5,mScarlet,Plate 1,2025-10-28 03:25:09,12,T7hyb8
5199,0 days 10:20:00,L5,124420,L,5,mScarlet,Plate 1,2025-10-28 03:30:09,12,T7hyb8
5200,0 days 10:25:00,L5,124688,L,5,mScarlet,Plate 1,2025-10-28 03:35:09,12,T7hyb8
5201,0 days 10:30:00,L5,124218,L,5,mScarlet,Plate 1,2025-10-28 03:40:09,12,T7hyb8
5202,0 days 10:35:00,L5,124583,L,5,mScarlet,Plate 1,2025-10-28 03:45:09,12,T7hyb8
5203,0 days 10:40:00,L5,124259,L,5,mScarlet,Plate 1,2025-10-28 03:50:09,12,T7hyb8
5204,0 days 10:45:00,L5,124492,L,5,mScarlet,Plate 1,2025-10-28 03:55:09,12,T7hyb8
5205,0 days 10:50:00,L5,124735,L,5,mScarlet,Plate 1,2025-10-28 04:00:09,12,T7hyb8
5206,0 days 10:55:00,L5,124231,L,5,mScarlet,Plate 1,2025-10-28 04:05:09,12,T7hyb8
5207,0 days 11:00:00,L5,124340,L,5,mScarlet,Plate 1,2025-10-28 04:10:09,12,T7hyb8
5208,0 days 11:05:00,L5,124823,L,5,mScarlet,Plate 1,2025-10-28 04:15:09,12,T7hyb8
5209,0 days 11:10:00,L5,124633,L,5,mScarlet,Plate 1,2025-10-28 04:20:09,12,T7hyb8
5210,0 days 11:15:00,L5,124434,L,5,mScarlet,Plate 1,2025-10-28 04:25:09,12,T7hyb8
5211,0 days 11:20:00,L5,123951,L,5,mScarlet,Plate 1,2025-10-28 04:30:09,12,T7hyb8
5212,0 days 11:25:00,L5,124765,L,5,mScarlet,Plate 1,2025-10-28 04:35:09,12,T7hyb8
5213,0 days 11:30:00,L5,125004,L,5,mScarlet,Plate 1,2025-10-28 04:40:09,12,T7hyb8
5214,0 days 11:35:00,L5,124407,L,5,mScarlet,Plate 1,2025-10-28 04:45:09,12,T7hyb8
5215,0 days 11:40:00,L5,124250,L,5,mScarlet,Plate 1,2025-10-28 04:50:09,12,T7hyb8
5216,0 days 11:45:00,L5,124969,L,5,mScarlet,Plate 1,2025-10-28 04:55:09,12,T7hyb8
5217,0 days 11:50:00,L5,124897,L,5,mScarlet,Plate 1,2025-10-28 05:00:09,12,T7hyb8
5218,0 days 11:55:00,L5,124625,L,5,mScarlet,Plate 1,2025-10-28 05:05:09,12,T7hyb8
5219,0 days 12:00:00,L5,125255,L,5,mScarlet,Plate 1,2025-10-28 05:10:09,12,T7hyb8
5220,0 days 00:00:00,L7,36,L,7,mScarlet,Plate 1,2025-10-27 17:10:09,13,T7hyb9
5221,0 days 00:05:00,L7,31,L,7,mScarlet,Plate 1,2025-10-27 17:15:09,13,T7hyb9
5222,0 days 00:10:00,L7,28,L,7,mScarlet,Plate 1,2025-10-27 17:20:09,13,T7hyb9
5223,0 days 00:15:00,L7,32,L,7,mScarlet,Plate 1,2025-10-27 17:25:09,13,T7hyb9
5224,0 days 00:20:00,L7,36,L,7,mScarlet,Plate 1,2025-10-27 17:30:09,13,T7hyb9
5225,0 days 00:25:00,L7,51,L,7,mScarlet,Plate 1,2025-10-27 17:35:09,13,T7hyb9
5226,0 days 00:30:00,L7,33,L,7,mScarlet,Plate 1,2025-10-27 17:40:09,13,T7hyb9
5227,0 days 00:35:00,L7,43,L,7,mScarlet,Plate 1,2025-10-27 17:45:09,13,T7hyb9
5228,0 days 00:40:00,L7,61,L,7,mScarlet,Plate 1,2025-10-27 17:50:09,13,T7hyb9
5229,0 days 00:45:00,L7,52,L,7,mScarlet,Plate 1,2025-10-27 17:55:09,13,T7hyb9
5230,0 days 00:50:00,L7,62,L,7,mScarlet,Plate 1,2025-10-27 18:00:09,13,T7hyb9
5231,0 days 00:55:00,L7,71,L,7,mScarlet,Plate 1,2025-10-27 18:05:09,13,T7hyb9
5232,0 days 01:00:00,L7,89,L,7,mScarlet,Plate 1,2025-10-27 18:10:09,13,T7hyb9
5233,0 days 01:05:00,L7,119,L,7,mScarlet,Plate 1,2025-10-27 18:15:09,13,T7hyb9
5234,0 days 01:10:00,L7,156,L,7,mScarlet,Plate 1,2025-10-27 18:20:09,13,T7hyb9
5235,0 days 01:15:00,L7,217,L,7,mScarlet,Plate 1,2025-10-27 18:25:09,13,T7hyb9
5236,0 days 01:20:00,L7,231,L,7,mScarlet,Plate 1,2025-10-27 18:30:09,13,T7hyb9
5237,0 days 01:25:00,L7,285,L,7,mScarlet,Plate 1,2025-10-27 18:35:09,13,T7hyb9
5238,0 days 01:30:00,L7,364,L,7,mScarlet,Plate 1,2025-10-27 18:40:09,13,T7hyb9
5239,0 days 01:35:00,L7,407,L,7,mScarlet,Plate 1,2025-10-27 18:45:09,13,T7hyb9
5240,0 days 01:40:00,L7,454,L,7,mScarlet,Plate 1,2025-10-27 18:50:09,13,T7hyb9
5241,0 days 01:45:00,L7,546,L,7,mScarlet,Plate 1,2025-10-27 18:55:09,13,T7hyb9
5242,0 days 01:50:00,L7,625,L,7,mScarlet,Plate 1,2025-10-27 19:00:09,13,T7hyb9
5243,0 days 01:55:00,L7,701,L,7,mScarlet,Plate 1,2025-10-27 19:05:09,13,T7hyb9
5244,0 days 02:00:00,L7,790,L,7,mScarlet,Plate 1,2025-10-27 19:10:09,13,T7hyb9
5245,0 days 02:05:00,L7,923,L,7,mScarlet,Plate 1,2025-10-27 19:15:09,13,T7hyb9
5246,0 days 02:10:00,L7,1015,L,7,mScarlet,Plate 1,2025-10-27 19:20:09,13,T7hyb9
5247,0 days 02:15:00,L7,1155,L,7,mScarlet,Plate 1,2025-10-27 19:25:09,13,T7hyb9
5248,0 days 02:20:00,L7,1214,L,7,mScarlet,Plate 1,2025-10-27 19:30:09,13,T7hyb9
5249,0 days 02:25:00,L7,1359,L,7,mScarlet,Plate 1,2025-10-27 19:35:09,13,T7hyb9
5250,0 days 02:30:00,L7,1423,L,7,mScarlet,Plate 1,2025-10-27 19:40:09,13,T7hyb9
5251,0 days 02:35:00,L7,1560,L,7,mScarlet,Plate 1,2025-10-27 19:45:09,13,T7hyb9
5252,0 days 02:40:00,L7,1713,L,7,mScarlet,Plate 1,2025-10-27 19:50:09,13,T7hyb9
5253,0 days 02:45:00,L7,1778,L,7,mScarlet,Plate 1,2025-10-27 19:55:09,13,T7hyb9
5254,0 days 02:50:00,L7,1929,L,7,mScarlet,Plate 1,2025-10-27 20:00:09,13,T7hyb9
5255,0 days 02:55:00,L7,2004,L,7,mScarlet,Plate 1,2025-10-27 20:05:09,13,T7hyb9
5256,0 days 03:00:00,L7,2147,L,7,mScarlet,Plate 1,2025-10-27 20:10:09,13,T7hyb9
5257,0 days 03:05:00,L7,2197,L,7,mScarlet,Plate 1,2025-10-27 20:15:09,13,T7hyb9
5258,0 days 03:10:00,L7,2351,L,7,mScarlet,Plate 1,2025-10-27 20:20:09,13,T7hyb9
