ID,Well,Type,Name,[tRNA] (ug/uL),[Magnesium acetate] (mM),[Creatine phosphate] (mM),[ATP] (mM),[GTP] (mM),[PPK] (uM),[PolyP] (mM),[HEPES] (mM),[Potassium glutamate] (mM),[CTP] (mM),[UTP] (mM),[TCEP] (mM),[Folinic acid] (mM),[Spermidine] (mM),[Amino acid mix] (mM),[RNase Inhib] (U/mL),[Ribosome] (uM),[DNA] (nM),Reader Serial Number,Date,Gain,Read Type,Experiment,HEPES ID,Potassium glutamate ID,Magnesium acetate ID,ATP ID,GTP ID,CTP ID,UTP ID,Creatine phosphate ID,TCEP ID,Folinic acid ID,Spermidine ID,Amino acid mix ID,tRNA ID,RNase Inhib ID,PolyP ID,PPK ID,DNA ID,Ribosome ID,PMix ID,Rxn Volume (uL),success,sigmoid_steady_state,sigmoid_rate (1/h),sigmoid_time_offset (h),drift_rate (1/h),drift_rate_time_offset (h),SMS ID,Reader Type,Product,Condition,[PEG] (%),[AlaRS] (mg/mL),[ArgRS] (mg/mL),[AsnRS] (mg/mL),[AspRS] (mg/mL),[CysRS] (mg/mL),[GlnRS] (mg/mL),[GluRS] (mg/mL),[GlyRS] (mg/mL),[HisRS] (mg/mL),[IleRS] (mg/mL),[LeuRS] (mg/mL),[LysRS] (mg/mL),[PheRS] (mg/mL),[ProRS] (mg/mL),[SerRS] (mg/mL),[ThrRS] (mg/mL),[TrpRS] (mg/mL),[TyrRS] (mg/mL),[ValRS] (mg/mL),[MetRS] (mg/mL),[IF1] (mg/mL),[IF2] (mg/mL),[IF3] (mg/mL),[MTF] (mg/mL),[EF-G] (mg/mL),[EF-Ts] (mg/mL),[EF-Tu] (mg/mL),[RF1] (mg/mL),[RF2] (mg/mL),[RF3] (mg/mL),[RRF] (mg/mL),[CK] (mg/mL),[AK] (mg/mL),[NDK] (mg/mL),[PPiase] (mg/mL),[T7RNAP] (mg/mL)
20260319-DiscoveryPlate-R2-I11,I11,Sample,DiscoveryPlate-R2-GES4,2.415,8,60,2.6,2.5,0,0,50,42.5,1,1,1,0.02,2,0.399,2000,1.8,5,1705168,3/19/2026 0:00,ext,M,20260319-DiscoveryPlate-R2,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-1028,AR-905,AR-975,10,TRUE,0.012702551,3.237117027,0.588454861,0.000483596,4.141403956,20260319-DiscoveryPlate-R2-SMS,Cytation5,deGFP,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260319-DiscoveryPlate-R2-I12,I12,Sample,DiscoveryPlate-R2-GES21,2.73,25,60,2.2,2.7,0,0,50,40,1,1,1,0.02,2,0.399,2000,1.8,5,1705168,3/19/2026 0:00,ext,M,20260319-DiscoveryPlate-R2,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-1028,AR-905,AR-975,10,TRUE,0.25738183,2.103267856,1.223811818,0.006945287,4.006650988,20260319-DiscoveryPlate-R2-SMS,Cytation5,deGFP,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260319-DiscoveryPlate-R2-I13,I13,Sample,DiscoveryPlate-R2-GES26,2.52,8,20,3,1.9,0,0,50,100,1,1,1,0.02,2,0.3045,2000,1.8,5,1705168,3/19/2026 0:00,ext,M,20260319-DiscoveryPlate-R2,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-1028,AR-905,AR-975,10,TRUE,0.45247419,2.219864973,1.164574396,0.00595939,6.006111111,20260319-DiscoveryPlate-R2-SMS,Cytation5,deGFP,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260319-DiscoveryPlate-R2-I14,I14,Sample,DiscoveryPlate-R2-GES10,2.8,15,53,3.5,2.7,0,0,50,100,1,1,1,0.02,2,0.3815,2000,1.8,5,1705168,3/19/2026 0:00,ext,M,20260319-DiscoveryPlate-R2,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-1028,AR-905,AR-975,10,TRUE,0.628644275,1.959195165,1.276556135,0.013223727,5.02816315,20260319-DiscoveryPlate-R2-SMS,Cytation5,deGFP,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260319-DiscoveryPlate-R2-I15,I15,Sample,DiscoveryPlate-R2-GES20,3.85,23,60,3.2,2.3,0,0,50,77.5,1,1,1,0.02,2,0.1505,2000,1.8,5,1705168,3/19/2026 0:00,ext,M,20260319-DiscoveryPlate-R2,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-1028,AR-905,AR-975,10,TRUE,0.412022458,2.073860162,1.080294673,0.031973768,2.001592346,20260319-DiscoveryPlate-R2-SMS,Cytation5,deGFP,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260319-DiscoveryPlate-R2-I9,I9,Sample,DiscoveryPlate-R2-GES5,2.625,1,44,2.4,2.7,0,0,50,40,1,1,1,0.02,2,0.259,2000,1.8,5,1705168,3/19/2026 0:00,ext,M,20260319-DiscoveryPlate-R2,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-1028,AR-905,AR-975,10,FALSE,0,,,0,,20260319-DiscoveryPlate-R2-SMS,Cytation5,deGFP,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260319-DiscoveryPlate-R2-J10,J10,Sample,DiscoveryPlate-R2-GES33,1.855,12,4,2.7,1.9,0,0,50,112.5,1,1,1,0.02,2,0.308,2000,1.8,5,1705168,3/19/2026 0:00,ext,M,20260319-DiscoveryPlate-R2,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-1028,AR-905,AR-975,10,TRUE,0.014003409,3.253924391,0.83801464,0.000329368,4.144023779,20260319-DiscoveryPlate-R2-SMS,Cytation5,deGFP,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260319-DiscoveryPlate-R2-J11,J11,Sample,DiscoveryPlate-R2-GES17,3.36,8,33,2.2,1.5,0,0,50,112.5,1,1,1,0.02,2,0.399,2000,1.8,5,1705168,3/19/2026 0:00,ext,M,20260319-DiscoveryPlate-R2,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-1028,AR-905,AR-975,10,TRUE,0.452373237,2.438525926,1.007679449,0.010345809,4.087759408,20260319-DiscoveryPlate-R2-SMS,Cytation5,deGFP,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260319-DiscoveryPlate-R2-J12,J12,Sample,DiscoveryPlate-R2-GES1,3.15,8,22,1.9,2.3,0,0,50,97.5,1,1,1,0.02,2,0.399,2000,1.8,5,1705168,3/19/2026 0:00,ext,M,20260319-DiscoveryPlate-R2,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-1028,AR-905,AR-975,10,TRUE,0.592080628,1.972325651,1.140412148,0.010690057,6.006111111,20260319-DiscoveryPlate-R2-SMS,Cytation5,deGFP,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260319-DiscoveryPlate-R2-J13,J13,Sample,DiscoveryPlate-R2-GES23,2.345,2,42,2.9,1.7,0,0,50,77.5,1,1,1,0.02,2,0.3605,2000,1.8,5,1705168,3/19/2026 0:00,ext,M,20260319-DiscoveryPlate-R2,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-1028,AR-905,AR-975,10,TRUE,0.003159322,1.145975742,3.756085503,-0.00015745,3.93394381,20260319-DiscoveryPlate-R2-SMS,Cytation5,deGFP,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260319-DiscoveryPlate-R2-J14,J14,Sample,DiscoveryPlate-R2-GES22,2.94,7,0,3.5,2.1,0,0,50,125,1,1,1,0.02,2,0.3395,2000,1.8,5,1705168,3/19/2026 0:00,ext,M,20260319-DiscoveryPlate-R2,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-1028,AR-905,AR-975,10,TRUE,0.120086618,3.047494907,0.974807299,0.001316336,4.121798718,20260319-DiscoveryPlate-R2-SMS,Cytation5,deGFP,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260319-DiscoveryPlate-R2-J15,J15,Sample,DiscoveryPlate-R2-GES3,1.855,7,45,2.9,2,0,0,50,77.5,1,1,1,0.02,2,0.2975,2000,1.8,5,1705168,3/19/2026 0:00,ext,M,20260319-DiscoveryPlate-R2,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-1028,AR-905,AR-975,10,TRUE,0.026857937,2.90712804,0.921190199,0.000428328,4.10360604,20260319-DiscoveryPlate-R2-SMS,Cytation5,deGFP,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260319-DiscoveryPlate-R2-J9,J9,Sample,DiscoveryPlate-R2-GES6,3.99,8,13,2.8,2.1,0,0,50,102.5,1,1,1,0.02,2,0.3885,2000,1.8,5,1705168,3/19/2026 0:00,ext,M,20260319-DiscoveryPlate-R2,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-1028,AR-905,AR-975,10,TRUE,0.341319302,2.815859837,1.03404315,0.004359066,4.110760633,20260319-DiscoveryPlate-R2-SMS,Cytation5,deGFP,Labcraft,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Genscript-PPK-custom-Smix-B10,B10,Sample,CP/CK 8mM Mg2+,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,0,1.8,2.98,206621,3/25/2026 0:00,35,F,Genscript-PPK-custom-Smix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-900,Unknown,Unknown,Unknown,AR-804,NEB Sol B,NEB Sol B,10,TRUE,1.256376112,3.305336291,1.048242032,0.034370249,2.311702147,3X Smix+tRNA-CP-Mg,Synergy 2,plamGFP,R&D,2,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Genscript-PPK-custom-Smix-B12,B12,Sample,CP/CK 8mM Mg2+,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,0,1.8,2.98,206621,3/25/2026 0:00,35,F,Genscript-PPK-custom-Smix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-900,Unknown,Unknown,Unknown,AR-804,NEB Sol B,NEB Sol B,10,TRUE,1.042038016,3.334150327,1.03169609,0.029518013,2.35718895,3X Smix+tRNA-CP-Mg,Synergy 2,plamGFP,R&D,2,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Genscript-PPK-custom-Smix-B8,B8,Sample,CP/CK 8mM Mg2+,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,0,1.8,2.98,206621,3/25/2026 0:00,35,F,Genscript-PPK-custom-Smix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-900,Unknown,Unknown,Unknown,AR-804,NEB Sol B,NEB Sol B,10,TRUE,1.357799658,3.281780353,1.05110204,0.0358836,2.377434351,3X Smix+tRNA-CP-Mg,Synergy 2,plamGFP,R&D,2,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Genscript-PPK-custom-Smix-D10,D10,Sample,CP/CK + polyP + 18 mM Mg,3.5,18,20,2,2,0,30,50,100,1,1,1,0.02,2,0.3,0,1.8,2.98,206621,3/25/2026 0:00,35,F,Genscript-PPK-custom-Smix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-900,Unknown,Unknown,Unknown,AR-804,NEB Sol B,NEB Sol B,10,TRUE,3.429616565,2.628195601,1.220415524,0.083627998,2.898549445,3X Smix+tRNA-CP-Mg,Synergy 2,plamGFP,R&D,2,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Genscript-PPK-custom-Smix-D12,D12,Sample,CP/CK + polyP + 18 mM Mg,3.5,18,20,2,2,0,30,50,100,1,1,1,0.02,2,0.3,0,1.8,2.98,206621,3/25/2026 0:00,35,F,Genscript-PPK-custom-Smix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-900,Unknown,Unknown,Unknown,AR-804,NEB Sol B,NEB Sol B,10,TRUE,2.498051552,2.769588567,1.183205002,0.070121145,2.549415478,3X Smix+tRNA-CP-Mg,Synergy 2,plamGFP,R&D,2,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Genscript-PPK-custom-Smix-D8,D8,Sample,CP/CK + polyP + 18 mM Mg,3.5,18,20,2,2,0,30,50,100,1,1,1,0.02,2,0.3,0,1.8,2.98,206621,3/25/2026 0:00,35,F,Genscript-PPK-custom-Smix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-900,Unknown,Unknown,Unknown,AR-804,NEB Sol B,NEB Sol B,10,TRUE,3.720515759,2.445137589,1.244438088,0.083169605,3.464067324,3X Smix+tRNA-CP-Mg,Synergy 2,plamGFP,R&D,2,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Genscript-PPK-custom-Smix-F10,F10,Sample,PPK/polyP + 18 mM Mg2+,3.5,18,0,2,2,1.958,30,50,100,1,1,1,0.02,2,0.3,0,1.8,2.98,206621,3/25/2026 0:00,35,F,Genscript-PPK-custom-Smix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-900,Unknown,Unknown,Genscript,AR-804,NEB Sol B,NEB Sol B,10,TRUE,0.749407456,5.364843265,0.752368574,0.023840933,1.831147556,3X Smix+tRNA-CP-Mg,Synergy 2,plamGFP,R&D,2,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Genscript-PPK-custom-Smix-F12,F12,Sample,PPK/polyP + 18 mM Mg2+,3.5,18,0,2,2,1.958,30,50,100,1,1,1,0.02,2,0.3,0,1.8,2.98,206621,3/25/2026 0:00,35,F,Genscript-PPK-custom-Smix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-900,Unknown,Unknown,Genscript,AR-804,NEB Sol B,NEB Sol B,10,TRUE,0.722869939,5.4328295,0.761740495,0.023384407,1.701409833,3X Smix+tRNA-CP-Mg,Synergy 2,plamGFP,R&D,2,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Genscript-PPK-custom-Smix-F8,F8,Sample,PPK/polyP + 18 mM Mg2+,3.5,18,0,2,2,1.958,30,50,100,1,1,1,0.02,2,0.3,0,1.8,2.98,206621,3/25/2026 0:00,35,F,Genscript-PPK-custom-Smix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-900,Unknown,Unknown,Genscript,AR-804,NEB Sol B,NEB Sol B,10,TRUE,0.750020879,5.343934178,0.734161376,0.024581951,1.886150832,3X Smix+tRNA-CP-Mg,Synergy 2,plamGFP,R&D,2,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Genscript-PPK-custom-Smix-H10,H10,Sample,CP/CK + PPK/polyP + 18 mM Mg2+,3.5,18,20,2,2,1.958,30,50,100,1,1,1,0.02,2,0.3,0,1.8,2.98,206621,3/25/2026 0:00,35,F,Genscript-PPK-custom-Smix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-900,Unknown,Unknown,Genscript,AR-804,NEB Sol B,NEB Sol B,10,TRUE,3.2436406,2.506246071,1.240457675,0.087416469,2.8848516,3X Smix+tRNA-CP-Mg,Synergy 2,plamGFP,R&D,2,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Genscript-PPK-custom-Smix-H12,H12,Sample,CP/CK + PPK/polyP + 18 mM Mg2+,3.5,18,20,2,2,1.958,30,50,100,1,1,1,0.02,2,0.3,0,1.8,2.98,206621,3/25/2026 0:00,35,F,Genscript-PPK-custom-Smix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-900,Unknown,Unknown,Genscript,AR-804,NEB Sol B,NEB Sol B,10,TRUE,2.651381465,2.650935828,1.2094381,0.077212238,2.585085255,3X Smix+tRNA-CP-Mg,Synergy 2,plamGFP,R&D,2,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Genscript-PPK-custom-Smix-H8,H8,Sample,CP/CK + PPK/polyP + 18 mM Mg2+,3.5,18,20,2,2,1.958,30,50,100,1,1,1,0.02,2,0.3,0,1.8,2.98,206621,3/25/2026 0:00,35,F,Genscript-PPK-custom-Smix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-900,Unknown,Unknown,Genscript,AR-804,NEB Sol B,NEB Sol B,10,TRUE,3.863057942,2.108855855,1.308635588,0.085991521,4.26679363,3X Smix+tRNA-CP-Mg,Synergy 2,plamGFP,R&D,2,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
